last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,05:25.0,,3/5/09,,un-sc-sanctions.113236,EGYPTIAN ISLAMIC JIHAD,,un-sc-sanctions,Al-Qaida (QDe.003),entity,,10/6/01,الجهاد الاسلامي المصري,,,"Co-founded by Aiman Muhammed Rabi al-Zawahiri (QDi.006), who was also its
            military leader. Review pursuant to Security Council resolution 1822 (2008) was
            concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5282058",,34:15.0
,05:19.0,,,,un-sc-sanctions.6908619,KIM,,un-sc-sanctions,DPRK (KPi.060),individual,Representative for Korea United Development Bank,8/5/17,KIM MUN CHOL,,,,MUN CHOL ,33:18.2
,05:19.2,,9/3/03,,un-sc-sanctions.111042,AMIR KHAN,Mullah,un-sc-sanctions,Taliban (TAi.026),individual,Minister of Education under the Taliban regime,1/25/01,امیر خان متقی,,,"Member of the Taliban Supreme Council as at June 2007. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Sulaimankhel tribe. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427382",MOTAQI,33:18.5
,05:20.1,,10/13/16,,un-sc-sanctions.6908011,"MATHIEU, CHUI",,un-sc-sanctions,DRC (CDi.020),individual,,11/1/05,"MATHIEU, CHUI NGUDJOLO",,,"Arrested by MONUC in Bunia in October 2003. Surrendered by the Government of the DRC to the International Criminal Court on 7 February 2008. Acquitted of all charges by the ICC in December 2012, and the verdict was upheld by the Appeals Chamber on 27 February 2015. Ngudjolo filed a claim for asylum in the Netherlands, but was denied. He was deported to the DRC on 11 May 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5776118",NGUDJOLO,33:19.4
,05:20.4,,10/13/16,,un-sc-sanctions.6908015,PACIFIQUE,,un-sc-sanctions,DRC (CDi.024),individual,FDLR-FOCA “SONOKI” Sector Commander ,3/3/09,PACIFIQUE NTAWUNGUKA,,,Received military training in Egypt.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5269021,NTAWUNGUKA,33:19.7
,05:20.8,OMAR,,,un-sc-sanctions.6908041,HASSAN,,un-sc-sanctions,Somalia (SOi.009),individual,,7/28/11,HASSAN MAHAT OMAR,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5774975,MAHAT,33:19.2
,05:21.3,,,,un-sc-sanctions.2983791,FAZAL,,un-sc-sanctions,Al-Qaida (QDi.303),individual,,3/6/12,فضل رحيم,,,"Was a financial facilitator for the Islamic Movement of Uzbekistan
            (QDe.010) and Al-Qaida (QDe.004). Was associated with Tohir Abdulkhalilovich Yuldashev.
            As of late 2010, in custody ofPakistanauthorities. Father’s name is Fazal
            Ahmad. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4681481",RAHIM,33:20.5
,05:21.8,SAHRAOUI,9/1/09,,un-sc-sanctions.2758395,NESSIM,,un-sc-sanctions,Al-Qaida (QDi.222),individual,,8/2/06,نسيم بن رمضان صحراوي,,,"Considered a fugitive from justice by the Italian authorities and
            sentenced in absentia to 6 years detention on 20 Nov. 2008. Sentenced in Tunisia to 4
            years imprisonment for terrorist activity and in detention in Tunisia as at Jun. 2009.
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 20 Jul.
            2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1440724",BEN ROMDHANE,33:20.9
,05:22.4,,,,un-sc-sanctions.6908465,HABIB,,un-sc-sanctions,CAR (CFi.005),individual,Coordinator of anti-Balaka for Lobaye province,8/20/15,HABIB SOUSSOU,,,"Appointed as zone commander (COMZONE) of Boda on 11 April 2014 and on 28
            June 2014, for the entire Lobaye Province. Under his command, targeted killings, clashes
            and attacks against humanitarian organizations and aid workers have continued to take
            place. Physical description: eye colour: brown; hair colour: black; height: 160cm;
            weight: 60kg. Photo available for inclusion in the INTERPOL-UN Security Council Special
            Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5891199",SOUSSOU,33:21.7
,05:22.9,UTHMAN,3/14/08,,un-sc-sanctions.112283,OMAR,,un-sc-sanctions,Al-Qaida (QDi.031),individual,,10/17/01,عمر محمود عثمان,,,"Associated with Al-Qaida-related groups in the United Kingdom and other
            countries. Convicted in absentia in Jordan for involvement in terrorist acts in 1998.
            Arrested in Feb. 2001 in the United Kingdom, was further detained between Oct. 2002 and
            Mar. 2005 and between Aug. 2005 and Jun. 2008. In custody since Dec. 2008. Deported to
            Jordan from the United Kingdom on 7 July 2013 to face terrorism charges. Review pursuant
            to Security Council resolution 1822 (2008) was concluded on 19 Oct. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4511485",MAHMOUD,33:40.6
,05:23.3,,,,un-sc-sanctions.6908464,ALFRED,,un-sc-sanctions,CAR (CFi.004),individual,Chief Corporal of the Forces Armées Centrafricaines (FACA),8/20/15,ALFRED YEKATOM,,,"Has controlled and commanded a large group of armed militia men. Father’s
            name (adoptive father) is Ekatom Saragba (also spelled Yekatom Saragba). Brother of Yves
            Saragba, an anti-Balaka commander in Batalimo, Lobaye province, and a former FACA
            soldier. Physical description: eye colour: black; hair colour: bold; complexion: black;
            height: 170cm; weight: 100kg. Photo available for inclusion in the INTERPOL-UN Security
            Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5891143",YEKATOM,33:51.0
,05:23.9,,12/17/14,,un-sc-sanctions.110402,ABZAR BORESH KAVEH CO. (BK CO.),,un-sc-sanctions,Iran (IRe.002),entity,,3/3/08,ABZAR BORESH KAVEH CO. (BK CO.),,,"Involved in the production of centrifuge components. [Old Reference #
            E.03.III.1]",,33:54.2
,05:24.2,,3/21/12,,un-sc-sanctions.113336,AL-HARAMAIN FOUNDATION (INDONESIA),,un-sc-sanctions,Al-Qaida (QDe.103),entity,,1/26/04,AL-HARAMAIN FOUNDATION (INDONESIA),,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 22 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5235596",,33:56.5
,05:24.2,,,,un-sc-sanctions.6908333,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,,un-sc-sanctions,Iraq (IQe.198),entity,,4/26/04,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,,,,,33:56.2
,05:24.8,,1/24/03,,un-sc-sanctions.113474,BENEVOLENCE INTERNATIONAL FOUNDATION,,un-sc-sanctions,Al-Qaida (QDe.093),entity,,11/21/02,BENEVOLENCE INTERNATIONAL FOUNDATION,,,"Employer Identification Number (United States of America): 36-3823186.
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 22 Jun.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5999801",,34:14.5
,05:25.2,,,,un-sc-sanctions.110386,FARASAKHT INDUSTRIES,,un-sc-sanctions,Iran (IRe.018),entity,,6/9/10,FARASAKHT INDUSTRIES,,,"Owned or controlled by, or acts on behalf of, the Iran Aircraft
            Manufacturing Company, which in turn is owned or controlled by MODAFL. [Old Reference #
            E.29.I.5]",,34:15.9
,05:19.7,,,,un-sc-sanctions.690796,ESTÊVÃO,,un-sc-sanctions,GB (GBi.008),individual,Inspector-General of the Armed Forces,5/18/12,ESTÊVÃO NA MENA,,,"Na Mena was listed on 18 May 2012 pursuant to paragraph 4 of resolution
            2048 (2012) as “Member of the “Military Command” which has assumed responsibility for
            the coup d’état of 12 April 2012.” INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5782449",NA MENA,33:18.9
,05:19.7,,12/17/14,,un-sc-sanctions.110421,MOHAMMAD REZA,,un-sc-sanctions,Iran (IRi.026),individual,Brigadier-General,3/3/08,MOHAMMAD REZA NAQDI,,,"Engaged in efforts to get round the sanctions imposed by resolutions 1737
            (2006) and 1747 (2007). [Old Reference # I.03.I.10]",NAQDI,33:19.5
,05:20.3,,,,un-sc-sanctions.690798,JÚLIO,,un-sc-sanctions,GB (GBi.010),individual,Lieutenant-colonel,7/18/12,JÚLIO NHATE,,,"Nhate was listed on 18 Jul. 2012 pursuant to paragraph 4 of resolution
            2048 (2012) as “Member of the ""Military Command"" which has assumed responsibility for
            the coup d'état of 12 April 2012. A loyal ally of António Injai, Lt.Col. Júlio Nhate has
            the material responsibility for the 12 April 2012 coup, having conducted the military
            operation.”  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5782454",NHATE,33:19.6
,05:20.4,,,,un-sc-sanctions.6908663,LUCIEN,,un-sc-sanctions,DRC (CDi.034),individual,,2/1/18,LUCIEN NZAMBAMWITA,,,"He is a threat to the peace, stability and security of the DRC under UNSCR 2293 paragraph 7(j). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6194815",NZAMBAMWITA,33:19.6
,05:20.6,OBAIDULLAH,2/11/14,,un-sc-sanctions.3013137,AHMED SHAH,Mullah,un-sc-sanctions,Taliban (TAi.166),individual,,2/26/13,احمد شاه نورزی عبیدالله,,,"Owns and operates the Roshan Money Exchange (TAe.011). Provided financial
            services to Ghul Agha Ishakzai (TAi.147) and other Taliban in Helmand Province.
            Alternative title is Maulavi. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5278407",NOORZAI,33:19.1
,05:21.0,ABU MINYAR,9/4/13,,un-sc-sanctions.690774,MUAMMAR,,un-sc-sanctions,Libya (LYi.013),individual,"Leader of the Revolution, Supreme Commander of Armed
            Forces",2/26/11,MUAMMAR MOHAMMED ABU MINYAR,,,"Listed pursuant to paragraphs 15 and 17 of resolution 1970 (Travel Ban,
            Asset Freeze). Believed status/location: deceased. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5525895",MOHAMMED,33:19.9
,05:21.2,,,,un-sc-sanctions.6908603,OMAN,Ustadz,un-sc-sanctions,Al-Qaida (QDi.407),individual,,7/20/17,OMAN ROCHMAN,,,"De facto leader for all Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115), supporters in Indonesia, despite his incarceration in Indonesia since December 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6116589",ROCHMAN,33:20.4
,05:21.7,,9/3/03,,un-sc-sanctions.111206,ABDUL WAHED,Maulavi,un-sc-sanctions,Taliban (TAi.098),individual,"Deputy Governor of Kabul Province under the Taliban
            regime",2/23/01,عبد الواحد شفيق,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427520",SHAFIQ,33:21.3
,05:22.0,,,,un-sc-sanctions.6908020,NTABO NTABERI,,un-sc-sanctions,DRC (CDi.029),individual,"Commander-in-Chief, Nduma Defence of Congo, Mayi Mayi Sheka
            group",11/28/11,NTABO NTABERI SHEKA,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5275453,SHEKA,33:22.5
,05:22.2,SHIHATA,11/26/04,,un-sc-sanctions.111782,THARWAT,,un-sc-sanctions,Al-Qaida (QDi.017),individual,,10/6/01,ثروت صالح شحاته,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 15 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1423219",SALAH,33:21.4
,05:22.5,,10/13/16,,un-sc-sanctions.6908021,BOSCO,,un-sc-sanctions,DRC (CDi.030),individual,,11/1/05,BOSCO TAGANDA,,,"Born in Rwanda, he moved to Nyamitaba, Masisi territory, North Kivu, when he was a child. Nominated FARDC Brigadier-General by Presidential Decree on 11 December 2004, following Ituri peace agreements. Formerly Chief of Staff in CNDP and became CNDP military commander since the arrest of Laurent Nkunda in January 2009. Since January 2009, de facto Deputy Commander of consecutive anti-FDLR operations ‘Umoja Wetu’, ‘Kimia II’, and ‘Amani Leo’ in North and South Kivu. Entered Rwanda in March 2013, and voluntarily surrender to ICC officials in Kigali on March 22. Transferred to the ICC in The Hague, Netherlands. On 9 June 2014, ICC confirmed 13 charges of war crimes and five charges of crimes against humanity against him; the trial started in September 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5274913",TAGANDA,33:23.8
,05:22.9,,6/1/17,,un-sc-sanctions.6908505,JANG ,,un-sc-sanctions,DPRK (KPi.017),individual,"Korea Mining Development Trading Corporation (KOMID)
                Representative",3/2/16,JANG YONG SON,,,Served as the KOMID representative in Iran.,YONG SON ,33:52.6
,05:23.3,,3/21/12,,un-sc-sanctions.113455,AL-HARAMAIN FOUNDATION (PAKISTAN),,un-sc-sanctions,Al-Qaida (QDe.104),entity,,1/26/04,AL-HARAMAIN FOUNDATION (PAKISTAN),,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 19 Oct. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5566695",,33:55.8
,05:23.4,,12/26/03,,un-sc-sanctions.113456,AL-HARAMAIN ISLAMIC FOUNDATION,,un-sc-sanctions,Al-Qaida (QDe.071),entity,,3/13/02,AL-HARAMAIN ISLAMIC FOUNDATION,,,"Under criminal investigation by the authorities of Bosnia and Herzegovina
            as of Nov. 2007. Employees and associates include Najib Ben Mohamed Ben Salem Al-Waz
            (listed under permanent reference number QDi.104). Review pursuant to Security Council
            resolution 1822 (2008) was concluded on 22 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5566495",,33:56.7
,05:23.8,,3/21/12,,un-sc-sanctions.113339,AL-HARAMAYN FOUNDATION (TANZANIA),,un-sc-sanctions,Al-Qaida (QDe.106),entity,,1/26/04,AL-HARAMAYN FOUNDATION (TANZANIA),,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 22 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5566755",,33:56.1
,05:19.2,,,,un-sc-sanctions.6908507,KANG ,,un-sc-sanctions,DPRK (KPi.019),individual,,3/2/16,KANG MUN KIL,,,"Kang Mun Kil has conducted nuclear procurement activities as a representative of Namchongang, also known as Namhung.",MUN KIL ,33:19.2
,05:20.5,BEN FALEH,9/14/16,,un-sc-sanctions.6908454,TARAK,,un-sc-sanctions,Al-Qaida (QDi.354),individual,,4/10/15,طارق بن الطاھر بن الفالح العوني الحرزي,,,"Physical description: eye colour: brown; height: 172cm. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. Previous occupation:  worker. A dangerous and active member of Al Qaida in Iraq (QDe.115) in 2004, also active in facilitating and hosting members of Ansar al-Shari’a in Tunisia (QDe.143) in Syria. Sentenced, in absentia, on 30 October 2007, to 24 years imprisonment for terrorist activities by the Appeals Court of Tunis. Father’s name is Taher Ouni Harzi, mother’s name is Borkana Bedairia. Reportedly killed in Syria in Jun. 2015.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5860633",BEN TAHER,33:19.4
